"exposure","outcome","beta","se","t_value","p_value","n","df","p_fdr","sig_fdr05","sig_fdr01","sig_bonf"
"log_URXMIB","LBXTC",-0.27624079235182,1.28730294626414,-0.214588798350454,0.837195343653811,1591,6,0.943111385103084,FALSE,FALSE,FALSE
"log_URXMEP","LBXTC",-1.30171578003923,1.2535005782486,-1.03846444319795,0.339080455058005,1591,6,0.65827550425821,FALSE,FALSE,FALSE
"log_URXMCOH","LBXTC",-3.72643484242278,1.72661322003145,-2.15823370236614,0.0742576315516368,1591,6,0.35554776204275,FALSE,FALSE,FALSE
"log_URXMHNC","LBXTC",-3.59436974986548,1.60101790972356,-2.24505280549054,0.0658877399316133,1591,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXMHBP","LBXTC",3.00110436091406,1.57276026484358,1.90817661661393,0.104972973286132,1591,6,0.399644916624721,FALSE,FALSE,FALSE
"log_URXECP","LBXTC",-2.71481168653539,1.22507647883094,-2.21603445453959,0.0685712104972133,1591,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXP01","LBXTC",-0.861976981049201,1.27870399416198,-0.67410204784268,0.525351376321323,1559,6,0.785782125986424,FALSE,FALSE,FALSE
"log_URXP03","LBXTC",0.584037464659625,1.97431615689717,0.295817598726182,0.777340329962712,1571,6,0.916768485927766,FALSE,FALSE,FALSE
"log_URXP04","LBXTC",0.924478898191811,2.02530810025257,0.456463339121845,0.664114255204423,1582,6,0.865647909024095,FALSE,FALSE,FALSE
"log_URXP06","LBXTC",2.32718005988398,2.21579670098769,1.05026786024486,0.334044849530831,1584,6,0.654455215407342,FALSE,FALSE,FALSE
"log_URXP10","LBXTC",-2.26252386392387,2.64187089979797,-0.85640969969308,0.424647989443181,1583,6,0.707434703842441,FALSE,FALSE,FALSE
"log_URXUBA","LBXTC",3.20454595800176,1.62830517003228,1.96802541500144,0.0966143046298359,1593,6,0.38306724130264,FALSE,FALSE,FALSE
"log_URXUCD","LBXTC",0.261707121210867,1.49775652806714,0.174732752825054,0.867036722778994,1593,6,0.956675692201316,FALSE,FALSE,FALSE
"log_URXUCO","LBXTC",-1.80802965880103,2.96438442615904,-0.609917405733945,0.564285706307722,1593,6,0.81486764240992,FALSE,FALSE,FALSE
"log_URXUCS","LBXTC",3.36876044653492,3.16642872497718,1.06389902920022,0.328305545199139,1593,6,0.652360638483804,FALSE,FALSE,FALSE
"log_URXUMO","LBXTC",-5.33588245372534,2.39676381008038,-2.22628630793052,0.0676104912856223,1593,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXUMN","LBXTC",1.96535414355094,2.62139913859463,0.749734794146838,0.4817661827718,1593,6,0.753758839965323,FALSE,FALSE,FALSE
"log_URXUPB","LBXTC",5.76282464031072,2.2007987811261,2.61851500906503,0.039665079887389,1593,6,0.303414156907517,FALSE,FALSE,FALSE
"log_URXUSB","LBXTC",-0.792598527733059,2.15097410975453,-0.368483527597415,0.725164501916577,1593,6,0.892510156205018,FALSE,FALSE,FALSE
"log_URXUSN","LBXTC",-2.10388834026951,1.82217460619878,-1.15460304029722,0.292157737976029,1593,6,0.619826361230912,FALSE,FALSE,FALSE
"log_URXUTL","LBXTC",3.70763951409099,4.33269211883768,0.855735744058737,0.424992646895379,1593,6,0.707434703842441,FALSE,FALSE,FALSE
"log_URXUTU","LBXTC",-3.3951864221324,1.49965693645365,-2.26397540637611,0.0641966341564262,1593,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URX2MH","LBXTC",0.730022504935233,1.82062207374931,0.400974213957462,0.702328275755758,1548,6,0.88308466892669,FALSE,FALSE,FALSE
"log_URX34M","LBXTC",1.28981157930385,1.67386215092022,0.770560215245179,0.470211470341684,1548,6,0.741829106866092,FALSE,FALSE,FALSE
"log_URXAAM","LBXTC",-3.47780376529788,2.92315251228281,-1.18974420618988,0.279086207615771,1548,6,0.60756243444331,FALSE,FALSE,FALSE
"log_URXAMC","LBXTC",1.37142211066935,2.06055323847004,0.665560144268647,0.530431364998728,1548,6,0.791319518879221,FALSE,FALSE,FALSE
"log_URXATC","LBXTC",2.64496845547198,1.17532198803405,2.25042029537471,0.0654034111659105,1548,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXBMA","LBXTC",-2.43754874964752,1.16728531381089,-2.08822018131073,0.0817993853056482,1548,6,0.358241334999268,FALSE,FALSE,FALSE
"log_URXBPM","LBXTC",-1.44288123680681,0.991847949135255,-1.45474035416899,0.195978066406968,1548,6,0.522483885476379,FALSE,FALSE,FALSE
"log_URXCEM","LBXTC",1.21144595588794,2.57542144057578,0.470387462339794,0.654690280032841,1548,6,0.861428177459914,FALSE,FALSE,FALSE
"log_URXCYHA","LBXTC",-3.45945133148319,1.00639856011177,-3.43745655905846,0.0138440254665214,1548,6,0.204858208692219,FALSE,FALSE,FALSE
"log_URXCYM","LBXTC",-1.89118102037421,1.3007707377954,-1.4538926541194,0.196203584077328,1548,6,0.522483885476379,FALSE,FALSE,FALSE
"log_URXDHB","LBXTC",-7.86993300997382,3.37592853085649,-2.3311906451933,0.0585452637588096,1548,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXGAM","LBXTC",-3.29077399904284,3.78719643070799,-0.868920865144473,0.418287388226459,1548,6,0.707434703842441,FALSE,FALSE,FALSE
"log_URXHEM","LBXTC",-4.75667230371226,1.97733870064809,-2.40559308435788,0.0528903509382055,1548,6,0.341917420206581,FALSE,FALSE,FALSE
"log_URXHP2","LBXTC",-4.39362124911375,2.19609043505631,-2.00065588328155,0.0923423496423749,1548,6,0.379942894750655,FALSE,FALSE,FALSE
"log_URXHPM","LBXTC",-3.33015359390539,1.57489721750346,-2.11452122519105,0.0788783723072738,1548,6,0.358241334999268,FALSE,FALSE,FALSE
"log_URXIPM3","LBXTC",-3.60665443189227,1.69532689488815,-2.12740943517576,0.0774861491739907,1548,6,0.35677075878672,FALSE,FALSE,FALSE
"log_URXMAD","LBXTC",-0.678826606033283,2.73012855081891,-0.248642726303004,0.811929118162353,1548,6,0.93152672694103,FALSE,FALSE,FALSE
"log_URXMB3","LBXTC",-2.91574780966537,1.02924951971139,-2.83288721910987,0.029844364463366,1548,6,0.282606183171537,FALSE,FALSE,FALSE
"log_URXPHE","LBXTC",-2.32169238312504,1.97987595067761,-1.17264537827759,0.285382657950927,1548,6,0.612625679059817,FALSE,FALSE,FALSE
"log_URXPHG","LBXTC",-4.92525079135441,2.45073887085179,-2.00970036013774,0.0911923651012635,1548,6,0.377347717660401,FALSE,FALSE,FALSE
"log_URXPMM","LBXTC",-3.41062555108325,1.94600495509805,-1.75262942786875,0.130216146687851,1548,6,0.440167256409635,FALSE,FALSE,FALSE
"log_URXTTC","LBXTC",-1.432312882945,1.19491858590075,-1.19866985068719,0.275847090923277,1548,6,0.606217261719127,FALSE,FALSE,FALSE
"log_URX24D","LBXTC",0.276819105551615,2.23737366994282,0.123725021560073,0.90557369045637,1599,6,0.967557866263901,FALSE,FALSE,FALSE
"log_URXCPM","LBXTC",-2.6349309676742,2.80598790477153,-0.939038604975293,0.383957405048232,1600,6,0.689476290460362,FALSE,FALSE,FALSE
"log_URX4FP","LBXTC",-0.262048571702945,3.21133880055134,-0.0816010355736852,0.937617971737211,1600,6,0.978915990068213,FALSE,FALSE,FALSE
"log_URXOPM","LBXTC",-0.474264037894074,1.25507342889856,-0.377877522520959,0.718528646940855,1598,6,0.890648086342727,FALSE,FALSE,FALSE
"log_URXOXY","LBXTC",1.6570744269638,2.5751565293544,0.643484933080645,0.543705186765099,1600,6,0.799295259703186,FALSE,FALSE,FALSE
"log_URXPAR","LBXTC",-2.65487976127831,2.25054668896593,-1.17965993520364,0.282785060657091,1600,6,0.609880027871956,FALSE,FALSE,FALSE
"log_URXTCC","LBXTC",-0.541529499692368,1.42747317101029,-0.379362296041685,0.717482251004436,1599,6,0.890648086342727,FALSE,FALSE,FALSE
"log_URXMAL","LBXTC",-4.90109779423653,2.12995412730854,-2.30103443609355,0.0610138877201535,1600,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXOP1","LBXTC",-2.95698930480936,1.33551288266894,-2.21412263646606,0.0687519248446744,1593,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXOP2","LBXTC",-3.02928030878358,1.35894583386334,-2.22913984744459,0.0673455637624378,1593,6,0.352012916759203,FALSE,FALSE,FALSE
"log_URXOP3","LBXTC",-1.73886610055389,1.10024184894785,-1.58043988439156,0.165088503148889,1591,6,0.488668852080049,FALSE,FALSE,FALSE
"log_URXOP4","LBXTC",0.195308269271563,1.35013276999531,0.144658565151515,0.889717301929591,1585,6,0.963484049466901,FALSE,FALSE,FALSE
"log_URXOP5","LBXTC",-1.95809146186563,1.77219435072643,-1.10489657133993,0.311530810191399,1594,6,0.638355555568289,FALSE,FALSE,FALSE
"log_URXOP6","LBXTC",4.43049008482625,7.34449570730934,0.603239522683221,0.568436179848269,1594,6,0.81569317287644,FALSE,FALSE,FALSE
"log_URXBCPP","LBXTC",0.657177490585877,1.29930721940585,0.505790686583264,0.63104382373737,1590,6,0.852042293653833,FALSE,FALSE,FALSE
"log_URXBCEP","LBXTC",1.28680802890436,1.4611109201497,0.88070522994416,0.412361451384669,1593,6,0.703526998577184,FALSE,FALSE,FALSE
"log_URXBDCP","LBXTC",-0.804874236140299,1.23166681412137,-0.653483740011676,0.537667037293466,1590,6,0.793482483938089,FALSE,FALSE,FALSE
"log_URXDBUP","LBXTC",0.427830034036769,1.41172062353009,0.303055737024621,0.77208010017321,1590,6,0.916768485927766,FALSE,FALSE,FALSE
"log_URXDPHP","LBXTC",-1.57480866698979,1.32880950922639,-1.18512748144512,0.280774410898607,1594,6,0.607764226522351,FALSE,FALSE,FALSE
"log_URXTBBA","LBXTC",0.651815494478844,3.24092238167327,0.20112036566032,0.847249213355012,1594,6,0.943506329983786,FALSE,FALSE,FALSE
"log_LBXPFHS","log_LBXHSCRP",-0.0921555736669175,0.0423913590759376,-2.17392354658493,0.06623224186579,1594,7,0.352012916759203,FALSE,FALSE,FALSE
"log_LBXPFNA","log_LBXHSCRP",-0.0818894720867808,0.0490257559577506,-1.67033573449334,0.138779327039752,1594,7,0.454703597126833,FALSE,FALSE,FALSE
"log_LBXPFDE","log_LBXHSCRP",-0.187935407674091,0.0525433361135555,-3.57676960724247,0.00901498188262733,1594,7,0.173236497965707,FALSE,FALSE,FALSE
"log_LBXPFUA","log_LBXHSCRP",-0.174776114761816,0.0330342859178712,-5.29074898716864,0.001134711984304,1594,7,0.0682892171157622,FALSE,FALSE,FALSE
"log_LBXMPAH","log_LBXHSCRP",-0.0277598304424261,0.0645239622954047,-0.430225135823735,0.679966756942048,1594,7,0.876781567185344,FALSE,FALSE,FALSE
"log_LBXBPB","log_LBXHSCRP",-0.0612512808493881,0.0261691411345876,-2.34059194126294,0.0517998105013559,4828,7,0.338657259162972,FALSE,FALSE,FALSE
"log_LBXBCD","log_LBXHSCRP",-0.01844952179434,0.0349109588429829,-0.528473648556014,0.613505576138766,4828,7,0.844893503635129,FALSE,FALSE,FALSE
"log_LBXTHG","log_LBXHSCRP",-0.0598525608855893,0.0250525138086649,-2.38908403933853,0.0482336975952181,4828,7,0.330745354938638,FALSE,FALSE,FALSE
"log_LBXBSE","log_LBXHSCRP",-0.495075323927198,0.138269542241522,-3.580508880708,0.00897006432401065,4828,7,0.173236497965707,FALSE,FALSE,FALSE
"log_LBXBMN","log_LBXHSCRP",-0.112286810703099,0.0423926269407572,-2.64873443346687,0.0330022639308478,4828,7,0.282606183171537,FALSE,FALSE,FALSE
"log_URXMZP","log_LBXHSCRP",-0.0141277922065205,0.0362878208393501,-0.389326001940588,0.710477786517242,1578,6,0.889255117414019,FALSE,FALSE,FALSE
"log_URXMNP","log_LBXHSCRP",-0.0113325924206463,0.0715117481356361,-0.158471757663536,0.879284348747508,1578,6,0.962674162658393,FALSE,FALSE,FALSE
"log_URXMC1","log_LBXHSCRP",0.00504741793356266,0.0567905008608818,0.0888778555753045,0.932071375006268,1578,6,0.976843362451984,FALSE,FALSE,FALSE
"log_URXMHH","log_LBXHSCRP",-0.00979750097093725,0.0431913025255039,-0.226839673685505,0.828079468727156,1578,6,0.940220331139054,FALSE,FALSE,FALSE
"log_URXMOH","log_LBXHSCRP",-0.0100141619822157,0.0453342774056566,-0.220896031773215,0.832498568580943,1578,6,0.943007228127086,FALSE,FALSE,FALSE
"log_URXMHP","log_LBXHSCRP",-0.0687789596524867,0.0501817468499114,-1.37059715872781,0.219562679655096,1578,6,0.553868089780209,FALSE,FALSE,FALSE
"log_URXMIB","log_LBXHSCRP",0.0309359207797026,0.0524322045835913,0.59001754790574,0.57670825048583,1578,6,0.820200135899391,FALSE,FALSE,FALSE
"log_URXMEP","log_LBXHSCRP",0.0325589698627606,0.0400455705120817,0.813047971259083,0.447243907788331,1578,6,0.725251766246146,FALSE,FALSE,FALSE
"log_URXMCOH","log_LBXHSCRP",-0.0562769978078132,0.0477321503752778,-1.17901660338691,0.283022450434329,1578,6,0.609880027871956,FALSE,FALSE,FALSE
"log_URXMHNC","log_LBXHSCRP",-0.0540297477842553,0.0399911993682313,-1.3510409449529,0.225401819935056,1578,6,0.559792986630177,FALSE,FALSE,FALSE
"log_URXMHBP","log_LBXHSCRP",-0.0569551505356986,0.0489978854005625,-1.16240017441742,0.289213219433817,1578,6,0.616988201458811,FALSE,FALSE,FALSE
"log_URXECP","log_LBXHSCRP",-0.0246722042426275,0.0476262261246273,-0.518038195553554,0.622971631660911,1578,6,0.846500730919285,FALSE,FALSE,FALSE
"log_URXP01","log_LBXHSCRP",-0.00197891799831088,0.0376658461071378,-0.052538790518126,0.95980493816879,1553,6,0.986605897412996,FALSE,FALSE,FALSE
"log_URXP03","log_LBXHSCRP",0.0119516213368486,0.0532415226337021,0.224479330147541,0.829833569898084,1565,6,0.941453417780901,FALSE,FALSE,FALSE
"log_URXP04","log_LBXHSCRP",0.0390671133078554,0.07745951958113,0.504355223465298,0.631993613433187,1576,6,0.852126220359353,FALSE,FALSE,FALSE
